timestamp_sec,timestamp_nsec,frame_id,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
604,471000000,imu1_frame,0.026763998396121483,-0.00992877337510812,-0.7839063804718737,0.6202224556597448,0.001953125,0.0,-0.001953125,-0.014951080083847046,0.0194777250289917,-0.13837718963623047
604,491000000,imu1_frame,0.02870225202792928,-0.010455042593001774,-0.7838626101441241,0.6201824580161429,0.0,0.001953125,0.0,0.008351951837539673,-0.012052774429321289,-0.13606643676757812
604,511000000,imu1_frame,0.026744314648663624,-0.009993110142103606,-0.7839161403441733,0.6202099356601404,-0.001953125,0.0,-0.001953125,-0.016025185585021973,0.018735289573669434,-0.13837337493896484
604,531000000,imu1_frame,0.028663179204349836,-0.010423610734338819,-0.783887126201592,0.6201538066258787,-0.00390625,0.0,-0.001953125,0.00815388560295105,-0.011086463928222656,-0.1361227035522461
604,551000000,imu1_frame,0.026671867810624382,-0.010146621287313732,-0.783937364090244,0.6201837362646531,0.0,-0.001953125,-0.001953125,-0.018980085849761963,0.017270654439926147,-0.13838768005371094
604,571000000,imu1_frame,0.028623509818104804,-0.010417682764104985,-0.783888783252895,0.6201536439156147,-0.001953125,-0.001953125,0.001953125,0.007618933916091919,-0.010515093803405762,-0.13616943359375
604,591000000,imu1_frame,0.026676012954786568,-0.010133369704502055,-0.7839376436163278,0.6201834213138462,0.001953125,0.001953125,-0.001953125,-0.018755704164505005,0.017423629760742188,-0.13838958740234375
604,611000000,imu1_frame,0.028640462472521975,-0.010408571442248625,-0.7838760368148162,0.620169125688621,-0.001953125,0.0,0.00390625,0.007978826761245728,-0.010587096214294434,-0.1361551284790039
604,631000000,imu1_frame,0.026625142359788655,-0.010199484280481829,-0.7839244594202046,0.6202011885166567,-0.001953125,-0.001953125,-0.001953125,-0.020347148180007935,0.01702055335044861,-0.13841629028320312
604,651000000,imu1_frame,0.028625679366567236,-0.010421344246758774,-0.783900757017088,0.6201383468331317,0.001953125,0.0,-0.001953125,0.007617592811584473,-0.010591387748718262,-0.13616561889648438
604,671000000,imu1_frame,0.026625762549890176,-0.010108869646305712,-0.7839515813372713,0.6201683623355052,-0.001953125,-0.001953125,-0.001953125,-0.019218534231185913,0.01841333508491516,-0.13845157623291016
604,691000000,imu1_frame,0.028589056607365996,-0.010401698796553551,-0.7839380250095174,0.6200932538325375,-0.001953125,0.0,-0.00390625,0.007324546575546265,-0.009828805923461914,-0.1362152099609375
604,711000000,imu1_frame,0.02661432624408089,-0.010226192605728886,-0.7839719506455335,0.6201411800746677,0.0,0.001953125,0.0,-0.020799994468688965,0.016764163970947266,-0.13841724395751953
604,731000000,imu1_frame,0.0285782392866023,-0.010401004556045283,-0.7839499314694696,0.6200787113685784,-0.001953125,-0.001953125,-0.001953125,0.007176786661148071,-0.009681284427642822,-0.13622760772705078
604,751000000,imu1_frame,0.026574062563904058,-0.010253389688569344,-0.783984801225156,0.6201262118687587,0.0,-0.001953125,0.0,-0.02173703908920288,0.01684066653251648,-0.13844680786132812
604,771000000,imu1_frame,0.028529013122836334,-0.01037926323371398,-0.7839759771075716,0.6200484123221273,-0.00390625,-0.001953125,-0.00390625,0.006706655025482178,-0.008739829063415527,-0.1362905502319336
604,791000000,imu1_frame,0.026553548578549347,-0.010430196150054787,-0.7839908861413581,0.6201164491556777,-0.001953125,0.00390625,0.001953125,-0.02418944239616394,0.01438361406326294,-0.138397216796875
604,811000000,imu1_frame,0.028552179399756204,-0.010381679229089905,-0.7839497097144014,0.6200805160836893,0.0,0.0,0.001953125,0.007011145353317261,-0.009070217609405518,-0.13626480102539062
604,831000000,imu1_frame,0.026578558951115463,-0.010449262456609817,-0.7839787039129246,0.6201304579918696,0.00390625,0.0,0.0,-0.024046480655670166,0.013783514499664307,-0.13836383819580078
604,851000000,imu1_frame,0.028647049101801943,-0.010372104265639786,-0.7839481068369158,0.6200783271633327,0.00390625,0.005859375,0.0,0.008580595254898071,-0.010071814060211182,-0.13616180419921875
604,871000000,imu1_frame,0.026699613798849654,-0.010402730173542983,-0.7839862637616478,0.6201164826554612,-0.001953125,0.0078125,-0.001953125,-0.021620452404022217,0.013034850358963013,-0.13825702667236328
604,891000000,imu1_frame,0.028709136154122634,-0.010396762927077603,-0.7839681523907499,0.6200496987008025,0.001953125,0.0,-0.001953125,0.009250164031982422,-0.011190295219421387,-0.13608264923095703
604,911000000,imu1_frame,0.02674080149165028,-0.010334315253715635,-0.7839996537566011,0.6200989230544999,0.001953125,0.001953125,0.0,-0.02014949917793274,0.013590574264526367,-0.13824176788330078
604,931000000,imu1_frame,0.028763470147051995,-0.01040084718510742,-0.7839545893835536,0.6200642603371005,0.001953125,0.001953125,0.001953125,0.01002269983291626,-0.011916816234588623,-0.13601970672607422
604,951000000,imu1_frame,0.026839437931737053,-0.010315215882436968,-0.7839731554796072,0.6201284805426652,0.00390625,0.005859375,0.001953125,-0.018426179885864258,0.012677490711212158,-0.13814544677734375
604,971000000,imu1_frame,0.02882172908650012,-0.010388859279764472,-0.7839645786201132,0.6200491262830053,-0.001953125,0.0,-0.00390625,0.01106947660446167,-0.012432754039764404,-0.13595962524414062
604,991000000,imu1_frame,0.026807944222462965,-0.010385981097379085,-0.7840204530947922,0.6200688628307723,0.0,-0.001953125,-0.00390625,-0.019729673862457275,0.01199638843536377,-0.13815021514892578
605,11000000,imu1_frame,0.028862172771504522,-0.010365610997190052,-0.7839999810161892,0.6200028700402747,0.001953125,0.005859375,-0.001953125,0.012000441551208496,-0.012547791004180908,-0.1359233856201172
605,31000000,imu1_frame,0.026852775732709937,-0.010467911357707064,-0.7840168430705543,0.6200701097851257,0.0,-0.001953125,0.001953125,-0.020037978887557983,0.010197728872299194,-0.13806915283203125
605,51000000,imu1_frame,0.028861456235301546,-0.010350365659055925,-0.7839762007881392,0.6200332272326192,0.0,0.001953125,0.001953125,0.012154579162597656,-0.012317776679992676,-0.13593006134033203
605,71000000,imu1_frame,0.026898395709833434,-0.010501434708278412,-0.7840023573806625,0.6200858809865526,0.001953125,0.001953125,0.0,-0.01975587010383606,0.009125500917434692,-0.13800716400146484
605,91000000,imu1_frame,0.028940930527026894,-0.010380781399363739,-0.7839622803018282,0.6200466151683487,0.005859375,0.001953125,0.001953125,0.012993276119232178,-0.013751804828643799,-0.13582706451416016
605,111000000,imu1_frame,0.026954736312600435,-0.010414310870305591,-0.7839804588702589,0.6201125901229493,0.001953125,0.0,0.001953125,-0.017853498458862305,0.009768277406692505,-0.1379842758178711
605,131000000,imu1_frame,0.02895578697142502,-0.010346040321855083,-0.7839502380612876,0.620061727648284,-0.001953125,0.001953125,0.0,0.013632088899612427,-0.013405561447143555,-0.13582515716552734
605,151000000,imu1_frame,0.026962650355022745,-0.010481641688091823,-0.783965520346694,0.6201299973238613,0.0,0.0,0.001953125,-0.01855984330177307,0.008634477853775024,-0.13794898986816406
605,171000000,imu1_frame,0.028987082482535766,-0.010320768086010295,-0.7839370490121177,0.6200773612876362,0.0,0.00390625,0.0,0.014407426118850708,-0.01340395212173462,-0.13579940795898438
605,191000000,imu1_frame,0.02705947171497475,-0.010508411827381823,-0.7839485757378982,0.6201467478507757,0.001953125,0.005859375,0.001953125,-0.017412930727005005,0.007045060396194458,-0.13783550262451172
605,211000000,imu1_frame,0.02909386856197154,-0.010284943080642971,-0.7839086829575939,0.6201088158876772,0.0,0.005859375,0.001953125,0.01645556092262268,-0.014161467552185059,-0.13569355010986328
605,231000000,imu1_frame,0.027102752099356565,-0.010541346680929067,-0.7839448475676511,0.620149011779367,-0.001953125,0.0,-0.001953125,-0.01715141534805298,0.006015270948410034,-0.13777542114257812
605,251000000,imu1_frame,0.029041564420798142,-0.01030612600754029,-0.7839094668612615,0.6201099249874995,-0.001953125,-0.00390625,0.001953125,0.015397578477859497,-0.013852834701538086,-0.1357440948486328
605,271000000,imu1_frame,0.027072539390937737,-0.010525726610032721,-0.7839217300158442,0.6201798190035074,0.0,0.001953125,0.001953125,-0.017443686723709106,0.006609499454498291,-0.13781452178955078
605,291000000,imu1_frame,0.029092201274091404,-0.010255727095662725,-0.7839191867840919,0.6200960993898729,-0.001953125,0.005859375,-0.00390625,0.01679268479347229,-0.013688504695892334,-0.13570690155029297
605,311000000,imu1_frame,0.02717191272407923,-0.010571665846709434,-0.7839512681961732,0.6201373526354884,0.0,0.005859375,-0.001953125,-0.016453444957733154,0.004717320203781128,-0.13769054412841797
