estimated_angle
1.2459452152252197
1.1107592582702637
1.3060898780822754
1.0716590881347656
0.9557737112045288
1.1286802291870117
0.9648261070251465
0.7379311919212341
0.5608328580856323
0.7649059891700745
0.6673978567123413
0.6657657623291016
0.6186496019363403
0.5860681533813477
0.5615735054016113
0.5324330925941467
0.5467255711555481
0.7373501658439636
0.7155430912971497
0.9307236671447754
0.8604218363761902
0.8565675616264343
0.9376620054244995
0.8970029950141907
1.0919829607009888
1.019578218460083
1.2351423501968384
1.0587559938430786
0.9982807040214539
0.8025002479553223
1.0230849981307983
0.8035857081413269
0.8104884028434753
0.5909112095832825
0.5863198041915894
0.7860111594200134
0.7254316806793213
0.9345260858535767
0.8788020610809326
1.0793092250823975
1.0206905603408813
1.2359539270401
1.274688959121704
1.0911822319030762
0.9051429033279419
0.7128432393074036
0.5801056623458862
0.3517671525478363
0.4612983763217926
0.618427574634552
0.5167749524116516
0.25886762142181396
0.3963008224964142
0.46660083532333374
0.48227208852767944
0.5618214011192322
0.5561454892158508
0.6194897294044495
0.6236159801483154
0.8263631463050842
0.6616622805595398
0.8546901941299438
0.6889970898628235
0.9268717169761658
0.805412769317627
1.0365716218948364
1.0879311561584473
1.2173641920089722
1.1841918230056763
1.3424561023712158
1.288414478302002
1.429669737815857
1.3904404640197754
1.5237345695495605
1.4835542440414429
1.3662230968475342
1.4577500820159912
1.2917587757110596
1.4489262104034424
1.217958927154541
1.3814231157302856
1.1542351245880127
1.2952674627304077
1.373815655708313
1.2584782838821411
1.3607889413833618
1.4928104877471924
1.5891032218933105
1.5418870449066162
1.6288316249847412
1.652114748954773
1.7603375911712646
1.6279526948928833
1.7571524381637573
1.6767100095748901
1.8033185005187988
1.755986213684082
1.726186990737915
1.8811836242675781
1.7957743406295776
1.944313645362854
1.7515054941177368
1.6272052526474
1.5405056476593018
1.4324406385421753
1.3741326332092285
1.3215231895446777
1.4954272508621216
1.6666508913040161
1.4442845582962036
1.6686211824417114
1.335167407989502
1.6272550821304321
1.2641398906707764
1.2569142580032349
0.9759871363639832
1.1439943313598633
0.7758310437202454
0.9368544220924377
0.49197524785995483
0.6576917767524719
0.5279773473739624
0.6909539103507996
0.6205578446388245
0.9268847107887268
0.8107275366783142
1.1712740659713745
1.0683435201644897
1.339027762413025
1.2938135862350464
1.2447550296783447
1.1227543354034424
1.0520100593566895
1.0062326192855835
0.9114563465118408
0.9055350422859192
0.7687885761260986
0.7654626369476318
0.6168760657310486
0.45180386304855347
0.3522063195705414
0.04649893194437027
0.031698327511548996
0.2691737115383148
0.35573145747184753
0.3843120336532593
0.16027335822582245
0.5198419690132141
0.3665195405483246
0.5223864316940308
0.4209595024585724
0.468610942363739
0.4073047339916229
0.3894636929035187
0.41355451941490173
0.8008966445922852
0.6071591377258301
0.8346340656280518
0.6049343943595886
0.5850101113319397
0.41167324781417847
0.3875555992126465
0.5260229110717773
0.9131571054458618
0.6510823965072632
1.0379483699798584
0.7728466391563416
1.1723660230636597
1.2550112009048462
1.6338139772415161
1.5568287372589111
1.82913076877594
1.9399949312210083
2.3201441764831543
2.2413055896759033
2.6662251949310303
2.7059078216552734
3.1249196529388428
2.946079969406128
2.9139797687530518
3.064807891845703
3.025682210922241
3.031987190246582
2.9750218391418457
2.936721086502075
2.868678331375122
2.6502809524536133
2.6241185665130615
2.730578899383545
2.68049955368042
2.84877347946167
2.7773635387420654
2.93182373046875
2.835149049758911
2.9719274044036865
3.282151460647583
3.257746934890747
3.1872646808624268
2.9405434131622314
3.320638656616211
3.452488660812378
3.741084575653076
3.7413346767425537
4.147155284881592
4.11453914642334
4.514858245849609
4.543802261352539
4.968776226043701
5.004818439483643
5.000438690185547
4.9655632972717285
5.268338203430176
4.9910807609558105
5.466541290283203
5.332155704498291
5.37908935546875
5.553461074829102
5.667762279510498
5.875157833099365
6.063076019287109
5.809086799621582
5.839834213256836
5.581125259399414
5.575591564178467
5.526034355163574
5.528236389160156
5.80292272567749
6.319338798522949
6.082830905914307
6.508787631988525
6.746711730957031
6.848055839538574
7.046433448791504
7.076408863067627
6.965336322784424
7.234268665313721
7.003480911254883
7.33571720123291
7.073542594909668
7.233721733093262
6.992528438568115
7.070914268493652
7.322652816772461
7.422565460205078
7.671037673950195
8.023995399475098
8.22350788116455
8.59107780456543
8.81761360168457
9.049558639526367
8.9837646484375
9.300545692443848
9.29122257232666
9.52039623260498
9.538884162902832
9.592277526855469
9.59091567993164
9.569367408752441
9.524653434753418
10.018742561340332
10.044811248779297
10.561578750610352
10.546648025512695
10.545372009277344
10.540040016174316
10.567445755004883
10.790048599243164
10.869190216064453
11.114168167114258
11.695584297180176
11.461169242858887
12.08647346496582
11.860198974609375
12.440998077392578
12.662294387817383
13.28614330291748
13.17741870880127
13.856356620788574
13.690264701843262
13.849218368530273
13.707261085510254
13.789572715759277
14.044593811035156
14.384049415588379
14.588920593261719
14.707542419433594
14.93820858001709
15.048091888427734
15.274564743041992
15.394537925720215
15.15022087097168
15.68567943572998
15.848649024963379
16.503326416015625
16.722137451171875
17.231327056884766
17.088350296020508
17.250585556030273
17.034347534179688
17.57577896118164
17.873245239257812
18.113908767700195
18.019817352294922
18.090532302856445
18.24464225769043
18.312828063964844
18.20000457763672
18.693328857421875
18.550853729248047
18.62510871887207
18.858610153198242
18.862998962402344
18.719472885131836
18.761791229248047
19.08991241455078
19.63136863708496
19.980682373046875
20.54757308959961
20.648286819458008
21.130535125732422
21.219165802001953
21.597883224487305
21.43465232849121
21.99840545654297
21.929962158203125
22.477436065673828
22.333955764770508
22.84482192993164
22.710433959960938
22.89830780029297
23.223878860473633
23.696680068969727
24.03992462158203
24.439449310302734
24.747600555419922
25.23210334777832
25.411020278930664
25.69342613220215
25.522157669067383
25.99831771850586
25.779598236083984
25.88033676147461
25.6695613861084
25.691204071044922
25.474430084228516
26.015750885009766
26.215238571166992
26.2825870513916
26.555936813354492
26.499549865722656
26.687847137451172
26.812389373779297
26.616504669189453
26.59473419189453
26.902250289916992
27.353544235229492
27.62474822998047
28.04707145690918
27.880170822143555
28.218345642089844
