timestamp_sec,timestamp_nsec,frame_id,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
83,111000000,imu1_frame,nan,nan,nan,nan,-0.016294079088295565,0.008830384328711431,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,131000000,imu1_frame,nan,nan,nan,nan,-0.016294079088295565,0.008830384328711431,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,151000000,imu1_frame,nan,nan,nan,nan,-0.016294079088295565,0.0029710093287114315,-0.010852172494540834,-0.15234375,0.4609375,9.6484375
83,171000000,imu1_frame,nan,nan,nan,nan,-0.016294079088295565,0.0029710093287114315,-0.010852172494540834,-0.11328125,0.4609375,9.6484375
83,191000000,imu1_frame,nan,nan,nan,nan,-0.016294079088295565,0.0029710093287114315,-0.010852172494540834,-0.15234375,0.4609375,9.6484375
83,211000000,imu1_frame,nan,nan,nan,nan,-0.018247204088295565,0.008830384328711431,-0.008899047494540834,-0.15234375,0.4609375,9.6484375
83,231000000,imu1_frame,nan,nan,nan,nan,-0.018247204088295565,0.0010178843287114315,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,251000000,imu1_frame,nan,nan,nan,nan,-0.012387829088295565,0.010783509328711431,-0.008899047494540834,-0.15234375,0.4609375,9.6484375
83,271000000,imu1_frame,nan,nan,nan,nan,-0.012387829088295565,0.010783509328711431,-0.008899047494540834,-0.15234375,0.4609375,9.6484375
83,291000000,imu1_frame,nan,nan,nan,nan,-0.018247204088295565,0.0049241343287114315,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,311000000,imu1_frame,nan,nan,nan,nan,-0.010434704088295565,0.010783509328711431,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,331000000,imu1_frame,nan,nan,nan,nan,-0.010434704088295565,0.010783509328711431,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,351000000,imu1_frame,nan,nan,nan,nan,-0.010434704088295565,0.010783509328711431,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,371000000,imu1_frame,nan,nan,nan,nan,-0.014340954088295565,0.0029710093287114315,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,391000000,imu1_frame,nan,nan,nan,nan,-0.016294079088295565,0.0029710093287114315,-0.008899047494540834,-0.15234375,0.4609375,9.6484375
83,411000000,imu1_frame,nan,nan,nan,nan,-0.016294079088295565,0.0029710093287114315,-0.008899047494540834,-0.15234375,0.4609375,9.6484375
83,431000000,imu1_frame,nan,nan,nan,nan,-0.010434704088295565,0.010783509328711431,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,451000000,imu1_frame,nan,nan,nan,nan,-0.016294079088295565,0.0049241343287114315,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,471000000,imu1_frame,nan,nan,nan,nan,-0.008481579088295565,0.0049241343287114315,-0.006945922494540834,-0.15234375,0.4609375,9.6484375
83,491000000,imu1_frame,nan,nan,nan,nan,-0.008481579088295565,0.0049241343287114315,-0.006945922494540834,-0.11328125,0.421875,9.61328125
83,511000000,imu1_frame,nan,nan,nan,nan,-0.010434704088295565,0.014689759328711431,-0.006945922494540834,-0.11328125,0.421875,9.61328125
83,531000000,imu1_frame,nan,nan,nan,nan,-0.018247204088295565,-0.010700865671288569,-0.008899047494540834,-0.11328125,0.421875,9.61328125
83,551000000,imu1_frame,nan,nan,nan,nan,-0.01806473204741261,-0.010593857014575683,-0.008810057019595426,-0.19140625,0.4609375,9.7265625
83,571000000,imu1_frame,nan,nan,nan,nan,-0.01806473204741261,-0.010593857014575683,-0.008810057019595426,-0.11328125,0.49609375,9.6484375
83,591000000,imu1_frame,nan,nan,nan,nan,-0.008299107047412609,0.024562392985424317,-0.008810057019595426,-0.11328125,0.49609375,9.6484375
83,611000000,imu1_frame,nan,nan,nan,nan,-0.01806473204741261,-0.012546982014575683,-0.004903807019595426,-0.11328125,0.49609375,9.6484375
83,631000000,imu1_frame,nan,nan,nan,nan,-0.01806473204741261,-0.012546982014575683,-0.004903807019595426,-0.15234375,0.4609375,9.6484375
83,651000000,imu1_frame,nan,nan,nan,nan,-0.01806473204741261,-0.012546982014575683,-0.004903807019595426,-0.19140625,0.4609375,9.6875
83,671000000,imu1_frame,nan,nan,nan,nan,-0.012205357047412609,0.010890517985424317,-0.006856932019595426,-0.19140625,0.4609375,9.6875
83,691000000,imu1_frame,nan,nan,nan,nan,-0.01611160704741261,-0.0027813570145756826,-0.008810057019595426,-0.19140625,0.4609375,9.6875
