timestamp_sec,timestamp_nsec,frame_id,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
358,264000000,imu2_frame,-0.014298147919351753,0.004447837358482022,-0.0006317473707630968,0.9998876839946418,0.003628219459932939,-2.210455265326763e-05,0.002344139651940895,-0.08984375,-0.28515625,9.765625
358,289000000,imu2_frame,-0.014280635665707812,0.004472805992230805,-0.0006515047320549646,0.9998878102032864,0.0016583435153336096,0.001911710242873265,-0.001546489244578514,-0.08984375,-0.28515625,9.765625
358,313000000,imu2_frame,-0.014264210280533535,0.00449669327512289,-0.0006470857267807461,0.999887940388684,0.0016417600801802736,0.0018925931404445324,0.00040256939786727106,-0.08984375,-0.28515625,9.765625
358,338000000,imu2_frame,-0.01422685519493599,0.004520851773987091,-0.0006424434943541898,0.9998883666474256,0.0016253424793784708,0.001873667209040087,0.00039854370388859835,-0.08984375,-0.24609375,9.8046875
358,363000000,imu2_frame,-0.0142099779313684,0.0045445457570913545,-0.0006379412735374254,0.9998885021151025,0.0016090890545846861,0.0018549305369496862,0.00039455826684971234,-0.08984375,-0.28515625,9.8046875
358,389000000,imu2_frame,-0.014242444354041152,0.004568714945768521,-0.0006330792131559686,0.9998879331371473,-0.0022741893359611606,0.0018363812315801893,0.00039061268418121524,-0.08984375,-0.28515625,9.8046875
358,414000000,imu2_frame,-0.014225345205334906,0.004567545466475937,-0.0006283287119888555,0.999888184891306,0.0016157400573984509,-0.00011557633073561255,0.0003867065573394031,-0.08984375,-0.28515625,9.8046875
358,438000000,imu2_frame,-0.014209409917337141,0.004566455226885177,-0.0006238149734487262,0.9998884192805421,0.0015995826568244663,-0.00011442056742825643,0.00038283949176600904,-0.08984375,-0.28515625,9.8046875
358,464000000,imu2_frame,-0.014192270737420168,0.004540397813321455,-0.0006186129431602493,0.9998887845940863,0.0015835868302562217,-0.002046870111753974,0.00037901109684834895,-0.08984375,-0.28515625,9.8046875
358,488000000,imu2_frame,-0.014177059354855675,0.004516864695798168,-0.0006138570185322816,0.9998891099021578,0.0015677509619536594,-0.0020264014106364343,0.0003752209858798655,-0.08984375,-0.28515625,9.8046875
358,514000000,imu2_frame,-0.014235408808831179,0.004491521316781627,-0.0006335426270190882,0.99988838276882,-0.004248707797665877,-0.00200613739653007,-0.0015621249739789331,-0.08984375,-0.28515625,9.8046875
358,538000000,imu2_frame,-0.014288454301093009,0.004468679653695998,-0.0006515262228954509,0.999887716940967,-0.004206220719689218,-0.001986076022564769,-0.0015465037242391438,-0.08984375,-0.28515625,9.8046875
358,563000000,imu2_frame,-0.014342532913207978,0.004445324520923571,-0.0006700659043046724,0.9998870345450136,-0.004164158512492326,-0.0019662152623391212,-0.0015310386869967524,-0.08984375,-0.28515625,9.8046875
358,589000000,imu2_frame,-0.014347799499303877,0.0044712104217242,-0.0006901026371693752,0.9998868299388899,-0.0002553294273674029,0.0019206343902842698,-0.0015157283001267848,-0.08984375,-0.28515625,9.8046875
358,613000000,imu2_frame,-0.014352653576980312,0.004449123720861155,-0.0006845426221881541,0.9998868626173734,-0.0002527761330937289,-0.001965759453618573,0.000433022732874483,-0.08984375,-0.28515625,9.8046875
358,638000000,imu2_frame,-0.014357552994110722,0.004426529675798479,-0.0006788056620508861,0.9998868964687574,-0.00025024837176279156,-0.0019461018590823873,0.0004286925055457382,-0.08984375,-0.28515625,9.8046875
358,663000000,imu2_frame,-0.014362372782622986,0.004404400723074631,-0.0006731224063259052,0.9998869288117281,-0.00024774588804516367,-0.0019266408404915634,0.00042440558049028083,-0.08984375,-0.28515625,9.8046875
358,688000000,imu2_frame,-0.014367065613609502,0.004454506671189024,-0.0006685443046006475,0.9998866424972801,-0.00024526842916471205,0.0038934068179133524,0.000420161524685378,-0.08984375,-0.28515625,9.8046875
358,714000000,imu2_frame,-0.014371959570782187,0.004430537458451804,-0.0006878777856544765,0.9998866655476896,-0.00024281574487306493,-0.0019463085002657812,-0.001517633840561476,-0.08984375,-0.28515625,9.8046875
358,739000000,imu2_frame,-0.014376648563204152,0.004408028059923264,-0.0007062773955881063,0.9998866847983094,-0.00024038758742433427,-0.0019268454152631233,-0.001502457502155861,-0.08984375,-0.28515625,9.8046875
358,764000000,imu2_frame,-0.014405184649317608,0.004386004258388306,-0.0007243816318689866,0.9998863579893047,-0.0021715774615500907,-0.0019075769611104922,-0.0014874329271343024,-0.08984375,-0.28515625,9.8046875
358,788000000,imu2_frame,-0.014386060335997843,0.004365680340493406,-0.0007185875825740792,0.9998867264520817,0.00171732581306541,-0.0018885011914993872,0.00046103515213704064,-0.08984375,-0.28515625,9.8046875
358,813000000,imu2_frame,-0.014414306381951427,0.004392745297627207,-0.0007131003638878925,0.9998862050494288,-0.002167034945065244,0.001997571320415607,0.00045642480061567026,-0.08984375,-0.28515625,9.8046875
358,838000000,imu2_frame,-0.014442002456951765,0.004419290676250573,-0.0007076703864857979,0.9998856922856615,-0.002145364595614592,0.001977595607211451,0.00045186055260951354,-0.08984375,-0.28515625,9.8046875
358,864000000,imu2_frame,-0.014420567734828138,0.004421023572507964,-0.0007270744692840282,0.999885980069474,0.0017432765503415542,2.4225901139336097e-05,-0.0014862518029165816,-0.08984375,-0.28515625,9.8046875
358,888000000,imu2_frame,-0.014401272021312576,0.004422740019404812,-0.0007448062578228303,0.9998862375283136,0.0017258437848381386,2.3983642127942738e-05,-0.0014713892848874158,-0.08984375,-0.28515625,9.8046875
358,913000000,imu2_frame,-0.014381407626671179,0.004448709195941014,-0.0007392784308479812,0.9998864123332046,0.0017085853469897573,0.0019573375557066634,0.0004769183579614584,-0.08984375,-0.28515625,9.8046875
358,939000000,imu2_frame,-0.014361115000602493,0.004475136868465759,-0.0007335922913940426,0.9998865902532637,0.0016914994935198597,0.0019377641801495967,0.0004721491743818438,-0.08984375,-0.28515625,9.8046875
358,964000000,imu2_frame,-0.014342074190208625,0.004500097265589613,-0.0007281837149092419,0.9998867554783393,0.0016745844985846612,0.0019183865383481007,0.0004674276826380254,-0.08984375,-0.28515625,9.8046875
358,988000000,imu2_frame,-0.014344086102134185,0.004523620101972506,-0.0007231371343985893,0.999886624136833,0.0016578386535988144,0.0018992026729646198,0.00046275340581164513,-0.08984375,-0.32421875,9.80859375
